,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n
39,61,61,094fcba5-690b-48da-ba98-d19a5ba38830,Vitre 244x92,Il est possible de compléter avec des produits neufs et des montants de cloisons auprès de notre fournisseur. Contacter le service client de cycle up pour plus de détails.,verygood,demountable_partitions,C.10.10.02.9,SAINT-OUEN,2021-12-02,50.0,50.0,0.0,['https://api.diag-it.fr/files/MaterialImage/2b771c2d-3bc7-4f0f-9e0f-4394e0a33c23'],used,,,1.0,1.0,2023-09-24,FR,2.0,661.0,,,,,"{'score': 1.4726145991517114e-06, 'start': 109, 'end': 149, 'answer': ' Contacter le service client de cycle up'}",,,,,,,,,,,,,,,,,,,,,,,
40,62,62,09715ee3-4209-4a81-8fe8-8bc5da6921e2,Prise,Prise de la marque bticino. Différents modèles et tailles disponibles.,verygood,wires_connections,D.50.20.01.5,PARIS-8E-ARRONDISSEMENT,2022-05-17,8.0,8.0,0.0,"['/upload/material/images/1cfef0b1-920e-43da-b4ca-eb47e9bb852f.jpeg', '/upload/material/images/c20bacbc-a3f6-4d45-9830-dae5b32574e9.jpeg']",used,,,11.0,11.0,2022-09-26,FR,1.0,132.0,,,,,"{'score': 0.0014744604704901576, 'start': 18, 'end': 27, 'answer': ' bticino.'}",,,,,,,,,,,,,,,,,,,,,,,
41,63,63,0978e8e6-078a-4a34-80a1-a51d6dc2db21,Bac acier,Bac acier,correct,slope_/_flat_roof,B.30.10.01.8,VILLENEUVE-SAINT-GEORGES,2022-04-01,10.0,10.0,0.0,['/upload/material/images/229d3128-5fc7-453a-bbc0-0e6d55f4f8b2.jpeg'],used,,,29.0,29.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.09502583742141724, 'start': 0, 'end': 9, 'answer': 'Bac acier'}",,,,,,,,,,,,,,,,,,,,Bac acier,Bac acier,,
42,65,65,09b4dc1f-22ec-49eb-9b8b-b0863d5f2526,Cloison amovible semi vitrée,"Cloison amovible 2/3 vitrée Double vitrage sur ossature métallique et Portes associées
Couleur : blanc",verygood,demountable_partitions,C.10.10.02.1e,CHAURAY,2022-03-08,50.0,50.0,0.0,"['/upload/material/images/460f6754-fddc-4dec-8971-2a5684a53bde.png', '/upload/material/images/74826303-97da-453c-8b1c-a1ef43ffbd67.png', '/upload/material/images/eecf1a62-0655-470b-8588-38f272df76ea.png']",used,,,30.0,30.0,2022-08-30,FR,1.0,175.0,,,,,"{'score': 2.84750567516312e-05, 'start': 97, 'end': 103, 'answer': ' blanc'}",,,,,,,,,,,,,,,,,,,,,,,
43,67,67,0a33b403-aab9-470c-92b9-e31c773d24f1,Ouvrant porte alvéolaire + vitre,Ouvrant sans cadre de porte,damaged,glass_interior_door,C.10.20.02.55,CLERMONT-FERRAND,2022-02-25,10.0,10.0,0.0,['/upload/material/images/508e8c88-f765-4b67-bbb0-004c998b358c.jpg'],used,,,1.0,1.0,2023-09-24,FR,2.0,576.0,,,,,"{'score': 2.520226189517416e-05, 'start': 0, 'end': 27, 'answer': 'Ouvrant sans cadre de porte'}",,,,,,,,,,,,,,,,,,,,Ouvrant sans cadre de porte,,,
44,68,68,0a3ab810-9ce9-43c1-87f9-a146e3980b90,Applique murale,Luminaire hublot,correct,lighting_general_equipment,D.50.20.02.1,CHATILLON,2022-07-06,10.0,10.0,0.0,['/upload/material/images/26870399-0e50-495b-b9e9-005de288edd2.png'],used,,,2.0,2.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.3205597698688507, 'start': 0, 'end': 16, 'answer': 'Luminaire hublot'}",,,,,,,,,,,,,,,,,,,,Luminaire hublot,,,
45,69,69,0a6fd99d-9dc5-40bd-a3e3-080f6c241f97,Porte simple manuelle,"Porte simple manuelle en bois reconstitué, de couleur grise, de hauteur de 203 cm, largeur de 92 cm et épaisseur de 4 cm, dimension sans bâtis.",correct,simple_solid_doors,C.10.20.01.1e,ORLEANS,2022-04-15,60.0,60.0,0.0,['/upload/material/images/81776965-28ab-482d-9789-71b3ebfaebe3.jpeg'],used,,,4.0,4.0,2023-09-24,FR,2.0,527.0,,,,,"{'score': 2.724108526308555e-06, 'start': 0, 'end': 21, 'answer': 'Porte simple manuelle'}",,,,,,,,,,,,,,,,,,,,Porte simple manuelle," bois reconstitué,",,
46,70,70,0a98653e-cc88-4cd7-bbee-9f27f9d6dc51,Fenêtre PVC,Fenêtre PVC,correct,windows,B.20.20.01.5f,VILLENEUVE-SAINT-GEORGES,2022-04-01,35.0,35.0,0.0,['/upload/material/images/6da2e584-025c-4daa-b8f8-52c20cee199e.jpeg'],used,,,3.0,3.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.11925487220287323, 'start': 0, 'end': 11, 'answer': 'Fenêtre PVC'}",,,,,,,,,,,,,,,,,,,,Fenêtre PVC,Fenêtre PVC,,
47,71,71,0af2e4e6-d416-4899-b9f1-7c4af1461833,Garde-corps d'escalier en Acier,"Pattes soudées entre éléments à couper. Élément plein droit 1.8m  / Éléments ajourés : longueur 2m ou 1,5m ou 1.2m. Garde-corps d'escalier en Acier finition Peint",verygood,handrail,C.20.10.90.2a,RENNES,2022-07-15,25.0,25.0,0.0,"['/upload/material/images/8140f9e5-9fb5-40ed-91e2-a744826d5c0b.jpeg', '/upload/material/images/6888e672-8381-4508-91ef-964e7a245225.jpeg', '/upload/material/images/3128b885-d971-4674-9515-f13cd6bbabbe.jpeg']",used,,,40.0,40.0,2022-10-03,FR,1.0,80.0,,,,,"{'score': 3.92565698348335e-06, 'start': 115, 'end': 162, 'answer': "" Garde-corps d'escalier en Acier finition Peint""}",,,,,,,,,,,,,,,,,,,, Garde-corps d'escalier,,,
48,72,72,0afdd5ca-692f-4659-a4b2-4fb6278d9e2a,Porte vitrée simple manuelle,Porte vitrée simple manuelle avec cadre en aluminium. Sans bâti : 83*204.,correct,glass_interior_door,C.10.20.02.1b,ARGENTEUIL,2022-06-23,75.0,75.0,0.0,['/upload/material/images/0c3c8f71-c22b-4dc8-8036-d591e199ba7f.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 6.051312539057108e-06, 'start': 0, 'end': 53, 'answer': 'Porte vitrée simple manuelle avec cadre en aluminium.'}",,,,,,,,,,,,,,,,,,,,, aluminium.,,
49,76,76,0bd4123a-9e5a-4fd1-9ff2-9b18e6aa57b4,Fenêtre PVC 1 ouvrant 2 fixes + volet roulant,"Ensemble composé d'un ouvrant entouré de deux verres fixes. (Les verres n'apparaissent pas sur la photo).
Volet roulant sur toute la largeur de la menuiserie.",correct,windows,B.20.20.01.9,CLERMONT-FERRAND,2022-02-25,250.0,250.0,0.0,['/upload/material/images/f0fb7823-f412-49cd-8282-0ff4f4c04bde.jpg'],used,,,24.0,24.0,2023-09-24,FR,2.0,576.0,,,,,"{'score': 1.4610528786818122e-08, 'start': 59, 'end': 105, 'answer': "" (Les verres n'apparaissent pas sur la photo).""}",,,,,,,,,,,,,,,,,,,,,,,
50,77,77,0bda68c4-b7bc-4e56-ba24-0e66bf48065b,Moquette dalle,"Moquette bleue rayée en dalle
INTERFACE HEUGA",correct,linoleum_pvc_vinyl,C.30.20.04.3c,CHAURAY,2022-03-08,5.0,5.0,0.0,['/upload/material/images/50d9e8d5-a9e7-485b-ba99-d6624952cb7a.png'],used,,,729.0,729.0,2022-08-30,FR,1.0,175.0,,,,,"{'score': 0.00048437833902426064, 'start': 0, 'end': 29, 'answer': 'Moquette bleue rayée en dalle'}",,,,,,,,,,,,,,,,,,,,,,,
51,79,79,0bf71f36-0b73-4b3a-83e6-b39b127066e8,Vasque simple suspendue,Vasque simple suspendue en céramique,correct,lavatories,D.20.10.04.7b,ARGENTEUIL,2022-06-23,60.0,60.0,0.0,['/upload/material/images/7bcf02fa-e5a5-44cd-972e-c310cc6cbc99.jpeg'],used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.001617314526811242, 'start': 0, 'end': 36, 'answer': 'Vasque simple suspendue en céramique'}",,,,,,,,,,,,,,,,,,,,, céramique,,
52,80,80,0c23f3e3-31c0-4677-b908-1cca30180e0a,Radiateur à eau en Acier,Radiateur à eau en Acier de marque Acova,correct,electronically_heat,D.30.50.02.2a,RENNES,2022-07-18,62.0,62.0,0.0,"['/upload/material/images/405bc2ec-1798-4761-a69c-5c4702d33067.jpeg', '/upload/material/images/720e40cb-a069-406b-b934-a2c6bfcb8159.jpeg', '/upload/material/images/7a59c759-1bdc-4c4f-92e1-a36d6187183c.jpeg', '/upload/material/images/88c02e1d-1ae1-4e1d-9ee7-279eb7888c4b.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 0.027454612776637077, 'start': 0, 'end': 24, 'answer': 'Radiateur à eau en Acier'}",,,,,,,,,,,,,,,,,,,,, Acier,,
53,82,82,0c60b343-3be6-4e94-9333-2447b9643855,Spot,"Spot  plafonier led, tube métallique noir avec rails
5 spots orientables",correct,lighting_general_equipment,D.50.20.02.13,LYON--3E--ARRONDISSEMENT,2022-07-01,35.0,35.0,0.0,['/upload/material/images/aa8aef45-1174-4a3b-b082-1b6bcd967d25.jpg'],used,,,1.0,1.0,2022-09-26,FR,1.0,87.0,,,,,"{'score': 0.005033638793975115, 'start': 0, 'end': 52, 'answer': 'Spot  plafonier led, tube métallique noir avec rails'}",,,,,,,,,,,,,,,,,,,,, tube métallique noir,,"
5"
54,85,85,0ce7dda2-af82-49bc-8c50-217eaf2bd762,Porte simple manuelle,Porte simple en bois reconstitué.,verygood,simple_solid_doors,C.10.20.01.1e,NANTES,2022-01-21,70.0,70.0,0.0,"['/upload/material/images/ca1cb7ab-34ea-440d-b2a9-751ceceae890.jpeg', '/upload/material/images/dae37fed-cefc-4674-8242-f76ba74240de.jpeg', '/upload/material/images/e45b9b1a-22a5-4d9e-a807-126ddce9a07b.jpeg']",used,,,34.0,34.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.0006976483855396509, 'start': 0, 'end': 33, 'answer': 'Porte simple en bois reconstitué.'}",,,,,,,,,,,,,,,,,,,,, bois reconstitué.,,
55,86,86,0d4bbad8-da17-435b-abfd-7227b0850e52,Meuble de salle de bains et double vasque Duravit,Meuble de salle de bains en fibre de bois et double vasque en céramique. Dimensions du meuble env. 110 x 50 x 60 cm. Marque du double vasque Duravit.,verygood,other_furniture,E.20.20.90.4,PARIS-16E-ARRONDISSEMENT,2022-08-16,150.0,150.0,0.0,"['/upload/material/images/f72683fa-f9d3-4489-a1ff-e2f08a3933fb.JPG', '/upload/material/images/fd399189-b43d-4f21-b7d7-1af571f2189e.JPG']",used,,,2.0,2.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 1.7427129932912067e-05, 'start': 44, 'end': 72, 'answer': ' double vasque en céramique.'}",,,,,,,,,,,,,,,,,,,,, fibre de bois, 110 x 50 x 60 cm.,
56,89,89,0d7c0737-72e0-4b93-9dd4-69930f987ae0,Chemin de câble,Chemin de câble,correct,cable_path,D.50.10.07.a,VILLENEUVE-SAINT-GEORGES,2022-04-01,3.0,3.0,0.0,['/upload/material/images/c685d762-a721-4e6d-9cf9-c2457148f1a4.jpeg'],used,,,35.0,35.0,2023-05-04,FR,1.0,398.0,,,,,"{'score': 0.07524897903203964, 'start': 0, 'end': 15, 'answer': 'Chemin de câble'}",,,,,,,,,,,,,,,,,,,,Chemin de câble,Chemin de câble,,
57,90,90,0da007eb-bd8e-4b45-a1ad-8ac846a4c6cd,W.C. suspendu,WC suspendu en céramique avec bâti support.,correct,WC,D.20.10.02.2a,NANTES,2022-01-21,40.0,40.0,0.0,"['/upload/material/images/0782f5c5-69de-40a1-bee6-1e681407e6a4.jpeg', '/upload/material/images/09fbdd88-8adb-4cad-87c7-aec5e902bf5a.jpeg']",used,,,4.0,4.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 0.00023707719810772687, 'start': 0, 'end': 43, 'answer': 'WC suspendu en céramique avec bâti support.'}",,,,,,,,,,,,,,,,,,,,, céramique,,
58,92,92,0dd69006-b063-4019-a2d4-7a9d33921e5f,Garde-corps de toiture terrasse,Garde corps métallique acier - Plus aux normes pour une installation en toiture,correct,balcony_railing_terrace_roof,B.20.10.09.a,PARIS-12E-ARRONDISSEMENT,2021-07-22,21.0,21.0,0.0,"['/upload/material/images/409cbbeb-f309-44c7-a745-3c148eded6b4.JPG', '/upload/material/images/7b5884a8-4f8e-4110-ad15-a9456ee2021a.JPG', '/upload/material/images/df0bfc81-0389-455e-ba64-ca032f88f8e3.JPG']",used,,,206.0,206.0,2022-08-30,FR,1.0,404.0,,,,,"{'score': 0.00855972245335579, 'start': 0, 'end': 28, 'answer': 'Garde corps métallique acier'}",,,,,,,,,,,,,,,,,,,,Garde corps métallique acier, acier,,
59,94,94,0df9ce28-4f0b-4190-9c69-e1ba47b22648,Diffuseur de parfum,"Diffuseur de parfum, de la marque Initial, de couleur blanc.",verygood,bath_and_toilet_accessories,C.10.30.02.1,PARIS-13E-ARRONDISSEMENT,2022-08-11,15.0,15.0,0.0,"['/upload/material/images/d4bfff74-8918-4865-8d1c-254b7ed1354e.JPG', '/upload/material/images/b5a3c9f2-b07f-4e69-8537-36e94b717476.JPG']",used,,,42.0,42.0,2023-05-04,FR,1.0,266.0,,,,,"{'score': 0.0010200284887105227, 'start': 0, 'end': 42, 'answer': 'Diffuseur de parfum, de la marque Initial,'}",,,,,,,,,,,,,,,,,,,,"Diffuseur de parfum,",,,
60,95,95,0dfefef2-8798-4465-be4f-5704c25147be,Porte simple manuelle,"Dimensions avec bâti bois massif h210 l81,5 e9. Porte simple manuelle en Bois reconstitué",damaged,simple_solid_doors,C.10.20.01.1e,RENNES,2022-07-18,60.0,60.0,0.0,"['/upload/material/images/799aacd7-5293-4909-ac64-c0e85790efb0.jpeg', '/upload/material/images/2e8ae687-8670-446a-a1f4-644e79f5a9c2.jpeg', '/upload/material/images/7eab589b-78c9-4594-90e5-975d3601d7d6.jpeg']",used,,,9.0,9.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 8.120287020574324e-06, 'start': 47, 'end': 89, 'answer': ' Porte simple manuelle en Bois reconstitué'}",,,,,,,,,,,,,,,,,,,, Porte simple manuelle,," h210 l81,5 e9.",
61,96,96,0e0cd481-d10c-4dc3-994e-a7464a298f3a,Arbre type bouleau,Arbres type bouleau.  A déraciner par le repreneur.,verygood,plants,G.20.50.08,NANTES,2022-01-21,100.0,100.0,0.0,['/upload/material/images/021265ac-d4a6-4687-b571-37905eb7a307.jpeg'],used,,,14.0,14.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 5.538791810977273e-06, 'start': 0, 'end': 20, 'answer': 'Arbres type bouleau.'}",,,,,,,,,,,,,,,,,,,,Arbres type bouleau., bouleau.,,
62,97,97,0e3d0ab9-8d9b-439d-bd04-c623c7234ce2,Spot,"Gros barres de 2 spots, suspendus",damaged,other_illuminations_and_wires_connections,D.50.20.90.2,SAINT-OUEN,2021-04-20,5.0,5.0,0.0,"['/upload/material/images/42ce0239-4abc-4f5c-b713-3c29cf81766d.jpg', '/upload/material/images/2cf15ad2-1e30-4737-8188-2ab070dc1734.jpg', '/upload/material/images/13863860-ac32-4d33-818a-84a67fea3a05.jpg', '/upload/material/images/5ac2ae94-0add-4690-b034-38b3013a4361.jpg']",used,,,2.0,2.0,2023-09-24,FR,2.0,887.0,,,,,"{'score': 0.0084049878641963, 'start': 0, 'end': 23, 'answer': 'Gros barres de 2 spots,'}",,,,,,,,,,,,,,,,,,,,,,,
63,98,98,0e898d35-04fe-4598-82dd-41c617d7915a,Dalle de faux plafond suspendu,Dalles de faux plafond suspendu 140x40 en laine minérale,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1g,NANTES,2022-01-21,5.0,5.0,0.0,"['/upload/material/images/2bb4a7b2-5de6-4cc7-910b-e89095288cfa.jpeg', '/upload/material/images/2cff3afc-68ab-4151-a89d-d4e4dc0c7dca.jpeg']",used,,,160.0,160.0,2022-10-03,FR,1.0,255.0,,,,,"{'score': 7.386309880530462e-05, 'start': 31, 'end': 38, 'answer': ' 140x40'}",,,,,,,,,,,,,,,,,,,,, laine minérale,,
64,99,99,0e8e14ad-afa0-4845-b454-123153eb3874,Grilles d'aération à fente,"NB : La quantité est en unités -> 174 U disponibles sur site.

Grilles d'aération à fentes en aluminium. Dimensions environ 30 x 150cm.",correct,air_heating_cooling_distribution,D.30.40.01.2,PARIS-16E-ARRONDISSEMENT,2022-08-16,8.0,8.0,0.0,['/upload/material/images/51347e33-5ee1-4e91-9065-8a94d1533ce9.JPG'],used,,,174.0,174.0,2022-09-26,FR,1.0,41.0,,,,,"{'score': 0.0030995754059404135, 'start': 33, 'end': 39, 'answer': ' 174 U'}",,,,,,,,,,,,,,,,,,,,"
Grilles d'aération à fentes en aluminium.", aluminium., 30 x 150cm.,
65,100,100,0e900ba7-1a16-45ad-80e5-3067b7b27238,Porte double manuelle,Porte double manuelle en acierUne porte fait 83 cm.,correct,simple_solid_doors,C.10.20.01.2a,ARGENTEUIL,2022-06-23,80.0,80.0,0.0,"['/upload/material/images/ddc38b16-79b5-4fc5-a876-26aa2bbf4f82.jpeg', '/upload/material/images/71f397a6-9f6e-4571-b00c-219c09fffde1.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00011595587420742959, 'start': 0, 'end': 33, 'answer': 'Porte double manuelle en acierUne'}",,,,,,,,,,,,,,,,,,,,Porte double manuelle en acierUne, acierUne, 83 cm., 83 cm.
66,101,101,0ebd535c-82dd-47d5-ad8f-a2268a11ebe0,Miroir,Miroir de hauteur de 61 cm et largeur de 120 cm.,correct,bath_and_toilet_accessories,C.10.30.02.5,ORLEANS,2022-04-15,20.0,20.0,0.0,['/upload/material/images/32564c22-625a-4235-905a-70c8b6993fd8.jpeg'],used,,,1.0,1.0,2023-09-24,FR,2.0,527.0,,,,,"{'score': 0.0006909237708896399, 'start': 0, 'end': 6, 'answer': 'Miroir'}",,,,,,,,,,,,,,,,,,,,Miroir,,,
67,103,103,0ef47fd9-3ae2-480f-b6d2-310492a51a08,Cloison amovible,"Cloison semi vitrée, de hauteur de 250 cm, largeur de 412 cm et épaisseur de 8 cm, divisé en 4 portions. La porte mesure 205 cm de hauteur et 84 cm de largeur.",correct,demountable_partitions,C.10.10.02.1e,ORLEANS,2022-04-15,100.0,100.0,0.0,"['/upload/material/images/f1d9eb9b-e1d9-46ef-bcc8-472bfc2c8ac6.jpeg', '/upload/material/images/d7be2cb7-5cba-41e7-9591-806c9881b977.jpeg']",used,,,1.0,1.0,2023-01-19,FR,1.0,279.0,,,,,"{'score': 3.7026430810271904e-09, 'start': 0, 'end': 20, 'answer': 'Cloison semi vitrée,'}",,,,,,,,,,,,,,,,,,,,,,,
68,104,104,0f1c4fc6-6d7f-4291-b87e-9e5d1af5ee33,Porte simple manuelle,Porte simple revêtement laqué gris clair. Poignée en plastique gris et serrure à verrouillage manuel.,correct,simple_solid_doors,C.10.20.01.1e,CHAMPS-SUR-MARNE,2022-04-05,50.0,50.0,0.0,"['/upload/material/images/2dc80c20-3048-4c00-b39d-f2fb89d22ba3.jpg', '/upload/material/images/e185a900-2120-47b5-88b8-8b73ae0e942a.jpg', '/upload/material/images/85272271-cfdd-4cc7-afdf-1b31a07cdc37.jpg']",used,,,39.0,24.0,2023-09-24,FR,2.0,537.0,,,,,"{'score': 5.467679147841409e-05, 'start': 0, 'end': 41, 'answer': 'Porte simple revêtement laqué gris clair.'}",,,,,,,,,,,,,,,,,,,,,,,
69,105,105,0f327e2f-973b-47d6-834b-1641e61d810f,Porte intérieure simple PVC,Porte intérieure simple PVC,correct,simple_solid_doors,C.10.20.01.1h,VILLENEUVE-SAINT-GEORGES,2022-04-01,40.0,40.0,0.0,['/upload/material/images/d9191cf0-4938-4272-8dbb-3f1c429442d0.JPG'],used,,,1.0,1.0,2023-03-26,FR,1.0,359.0,,,,,"{'score': 0.10804174095392227, 'start': 0, 'end': 27, 'answer': 'Porte intérieure simple PVC'}",,,,,,,,,,,,,,,,,,,,, PVC,,
70,106,106,0f461f37-9c56-4ae4-8bd2-4bd6dba758fb,Porte double manuelle,Dimensions avec bâti bois massif h209 l173 e11. Porte double manuelle en Bois reconstitué,damaged,simple_solid_doors,C.10.20.01.2e,RENNES,2022-07-18,80.0,80.0,0.0,"['/upload/material/images/ac572cdb-2c8d-41f4-ad3a-f490f01d7a73.jpeg', '/upload/material/images/aebee100-3d74-4636-bbb5-7a62f43c0e44.jpeg', '/upload/material/images/638a1448-0328-43ab-9b88-97444a92cd1f.jpeg', '/upload/material/images/dfbf4039-31c4-428a-b20f-07fd5855db3c.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 5.72522139918874e-06, 'start': 47, 'end': 89, 'answer': ' Porte double manuelle en Bois reconstitué'}",,,,,,,,,,,,,,,,,,,, Porte double manuelle,, h209 l173 e11.,
71,107,107,0f7a8952-6270-4c5b-8e20-52329459fe44,Applique murale,Globe lumineux,correct,lighting_general_equipment,D.50.20.02.9,CHATILLON,2022-07-06,10.0,45.0,35.0,"['/upload/material/images/5e5e4060-79e5-4b93-8e47-e57cb69b6651.jpeg', '/upload/material/images/09387ae0-b8a4-4381-a83d-26972ee44964.jpeg']",used,,,6.0,6.0,2023-02-21,FR,1.0,230.0,,,,,"{'score': 0.035743311047554016, 'start': 0, 'end': 14, 'answer': 'Globe lumineux'}",,,,,,,,,,,,,,,,,,,,Globe lumineux,Globe lumineux,,
72,108,108,0fad29f7-de3a-4b94-998e-bc68f2f52ff1,W.C.,W.C. sur pied en céramique marque GEBERIT,correct,WC,D.20.10.02.1a,CHAMPS-SUR-MARNE,2022-04-05,38.33,38.33,0.0,['/upload/material/images/9fdf8ccb-f8d3-494c-bd45-107c88dd6c3d.png'],used,,,80.0,80.0,2023-09-24,FR,2.0,537.0,,,,,"{'score': 0.00025596522027626634, 'start': 0, 'end': 26, 'answer': 'W.C. sur pied en céramique'}",,,,,,,,,,,,,,,,,,,,, céramique,,
73,110,110,0fee135b-945f-433d-a9e1-ac6c7d6d75e0,Mitigeur manuel pour lavabo,Mitigeur de la marque Jacob Delafon,correct,faucets,D.20.10.09.2d,RENNES,2022-08-11,5.0,5.0,0.0,"['/upload/material/images/3d2a1c24-6919-4518-be97-7a981e2d6dd5.png', '/upload/material/images/4578b7f0-9aa9-4778-9cdd-1e0fa298b4e8.jpg']",used,,,9.0,9.0,2022-11-30,FR,1.0,111.0,,,,,"{'score': 0.1369198113679886, 'start': 0, 'end': 35, 'answer': 'Mitigeur de la marque Jacob Delafon'}",,,,,,,,,,,,,,,,,,,,Mitigeur,,,
74,114,114,1043e8d1-c749-46d4-9ba8-eaf4df28de67,Bardage,"Bardage en acier. Dimensions des façades : 89,62m*6m et 28,61*6m.",correct,exterior_claddings,B.20.10.02.1a,ARGENTEUIL,2022-06-23,15.0,15.0,0.0,['/upload/material/images/17210c97-62b0-43f7-9e43-a9cdc0d6c86b.jpeg'],used,,,426.0,426.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 2.6653347958927043e-05, 'start': 0, 'end': 17, 'answer': 'Bardage en acier.'}",,,,,,,,,,,,,,,,,,,,Bardage en acier., acier.,,
75,115,115,10580d71-e3d4-4b74-becd-ee88bef1426f,Ventilo-convecteur cassette,"Ventilo-convecteur cassette de longueur de 80 cm, largeur de 70 cm et hauteur de 30 cm.",correct,fan_coil,D.30.50.03.2,PARIS-13E-ARRONDISSEMENT,2022-08-11,70.0,70.0,0.0,"['/upload/material/images/d0ceadde-7e5e-485b-abda-5046ffd3a93e.jpeg', '/upload/material/images/08beb29d-f370-417e-ba42-d8847015bd00.jpeg']",used,,,1.0,1.0,2023-09-24,FR,2.0,409.0,,,,,"{'score': 6.544808911712607e-06, 'start': 0, 'end': 27, 'answer': 'Ventilo-convecteur cassette'}",,,,,,,,,,,,,,,,,,,,Ventilo-convecteur cassette,,," longueur de 80 cm,"
76,117,117,10b0634d-5845-4234-a14e-14783310cc1d,Armoire électrique,Armoire électrique en métal gestion du réseau central de l'étage.,correct,interior_distribution_transformeur,D.50.10.03.1a,PARIS-8E-ARRONDISSEMENT,2022-05-17,47.32,47.32,0.0,"['/upload/material/images/4d5385c6-c6d9-4908-b56f-1f3cc7120d91.jpeg', '/upload/material/images/e03fa2c4-dccb-41fa-9cdd-2c0e8e7627d4.jpeg']",used,,,2.0,2.0,2022-09-26,FR,1.0,132.0,,,,,"{'score': 0.0014844624092802405, 'start': 0, 'end': 27, 'answer': 'Armoire électrique en métal'}",,,,,,,,,,,,,,,,,,,,Armoire électrique, métal,,
77,118,118,10c978bf-63fd-4d37-a34e-570ddbca7aac,Garde-corps extérieur ,Garde-corps métallique extérieur ,correct,handrail,C.20.10.90.2a,RENNES,2022-07-28,25.0,25.0,0.0,"['/upload/material/images/8d1e3737-3294-4d91-9c77-75282b1e2160.png', '/upload/material/images/af59a4be-450f-476b-b3dd-61d364f499f0.png', '/upload/material/images/d359fb2c-18da-4fa1-8f01-ea1f8ef02636.png', 'https://diag-it.fr/files/MaterialImage/7464883c-e587-42c9-aafd-637358a9404a.jpeg', 'https://diag-it.fr/files/MaterialImage/b0d51d36-d7e9-4212-827d-22597fd52642.jpeg']",used,,,90.0,90.0,2022-09-26,FR,1.0,60.0,,,,,"{'score': 0.0036848767194896936, 'start': 0, 'end': 32, 'answer': 'Garde-corps métallique extérieur'}",,,,,,,,,,,,,,,,,,,,Garde-corps métallique extérieur, métallique,,
78,120,120,116803c7-ab5b-4fb8-a42d-2cece0146439,Chemin de câbles tôle perforée,"Chemin de câble en tôle perforée, acier galvanisé. Largeur et hauteur variable",correct,cable_path,D.50.10.07.a,PARIS-8E-ARRONDISSEMENT,2022-01-24,7.0,7.0,0.0,['/upload/material/images/03824cd9-4cab-4437-982b-3a279351c678.jpg'],used,,,483.0,483.0,2023-05-04,FR,1.0,465.0,,,,,"{'score': 1.2627547221200075e-06, 'start': 0, 'end': 15, 'answer': 'Chemin de câble'}",,,,,,,,,,,,,,,,,,,,Chemin de câble,,,
79,122,122,11d8812e-a830-48fa-ac59-480bca69bfb2,Escalier metallique,Escalier metallique,correct,exterior_building_stair,C.20.10.01.1,VILLENEUVE-SAINT-GEORGES,2022-03-31,450.0,450.0,0.0,['/upload/material/images/e29bcf11-fc30-4fb3-a348-ee6bdd01896c.jpeg'],used,,,1.0,1.0,2023-05-04,FR,1.0,399.0,,,,,"{'score': 0.11597689986228943, 'start': 0, 'end': 19, 'answer': 'Escalier metallique'}",,,,,,,,,,,,,,,,,,,,Escalier metallique,Escalier metallique,,
