,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n
787,787,Heizkörper Prolux NEU,like new,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Die 23 Stk. Heizkörper mit der Nennbauhöhe 140mm und Nennbaulänge 500mm, Bautiefe 122mm sind NEU.Die RAL Farbe 8002 kann gut für unter Holzbänke in Restaurants oder Kirche genutzt werden. Mit einer Abdeckung können diese aber auch x-beliebig eingesetzt werden.  Der Preis ist verhandelbar - Neupreis Brutto liegt für die 23 Stk. bei CHF 10'257.50. Höhe 140mm, Länge 500mm, Tiefe 122mm",Metal,122,500,140,,,,,,0.0,,,1970-01-01,0.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,76923,CH,de,bild1_570x570.jpg,https://www.useagain.ch/de/heizkoerper-prolux-neu-76923,D05,radiator,,,,"{'score': 0.0018869402119889855, 'start': 134, 'end': 144, 'answer': ' Holzbänke'}","{'score': 0.12540924549102783, 'start': 42, 'end': 87, 'answer': ' 140mm und Nennbaulänge 500mm, Bautiefe 122mm'}","{'score': 0.4544615149497986, 'start': 3, 'end': 11, 'answer': ' 23 Stk.'}"
788,788,Badheizkörper / Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Unbekannt 
Farbe: Weiss
Montageart: Vertikal
Ohne Thermostat-Regler

Bemerkungen:
Mit Befestigungsmaterial",Metal,3,60,91,,,,,02.02.2023,60.0,,,1970-01-01,60.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,77728,CH,de,1_%28126%29_570x570.jpg,https://www.useagain.ch/de/badheizkoerper-radiator-77728,D05,bathroom radiator,,,,"{'score': 0.00027472517103888094, 'start': 93, 'end': 118, 'answer': '\nMit Befestigungsmaterial'}","{'score': 0.0005841208039782941, 'start': 93, 'end': 118, 'answer': '\nMit Befestigungsmaterial'}","{'score': 1.4102079148869962e-05, 'start': 11, 'end': 21, 'answer': ' Unbekannt'}"
789,789,Treppenantrittspfosten JG 1929,,"['E02.06', 'E03.05']",External wall cladding to buildings,,Ausbau,Geländer & Treppen,Geländer,"sehr gut erhaltener Treppenantrittspfosten  gedrechselt aus massiver Buche; NP ca 1200.-- 
für dazu passende Staketen ( 25 stk) -&gt; s.- sep Angebot Nr 77512",,,,,,,,,,325.0,,,1970-01-01,325.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,81597,CH,de,20210415_114822_%281%29_570x570.jpg,https://www.useagain.ch/de/treppenantrittspfosten-jg-1929-81597,E,stairs,,,,"{'score': 0.6583747863769531, 'start': 59, 'end': 75, 'answer': ' massiver Buche;'}","{'score': 1.1742132301151287e-05, 'start': 119, 'end': 127, 'answer': ' 25 stk)'}","{'score': 0.2416265904903412, 'start': 119, 'end': 122, 'answer': ' 25'}"
790,790,Kamin für Oelheizung,used & cleaned,"['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Gebrauchtes Kamin für Oelheizung abzugeben. Es muss selbständig abgebaut werden. Ein Rollgerüst kann zur Verfügung gestellt werden.

Kupfer mit Innenisolation und Ableitungsrohr.",Metal,,,600,24,,,,,250.0,,,1970-01-01,250.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,81475,CH,de,img_0765%5B1%5D_570x570.jpg,https://www.useagain.ch/de/kamin-fuer-oelheizung-81475,D05,heating,,,,"{'score': 0.8913126587867737, 'start': 132, 'end': 139, 'answer': '\nKupfer'}","{'score': 2.9319824079721e-06, 'start': 132, 'end': 178, 'answer': '\nKupfer mit Innenisolation und Ableitungsrohr.'}","{'score': 3.3804324175434886e-06, 'start': 0, 'end': 43, 'answer': 'Gebrauchtes Kamin für Oelheizung abzugeben.'}"
791,791,Isolation,,,,,Gebäudehülle & Konstruktion,Konstruktion & Dächer,Dämmung,"Zu verkaufen sind zwei Palette Isolationsplatten/Dämmplatten Multitherm 140. Ca 30m2

Der Preis ist für beide Palette zusammen",Wood,,,,,,,,,750.0,,,1970-01-01,750.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Leimiswil, 4935",,useagain,81705,CH,de,,https://www.useagain.ch/de/isolation-81705,,,,,,"{'score': 0.26265275478363037, 'start': 30, 'end': 76, 'answer': ' Isolationsplatten/Dämmplatten Multitherm 140.'}","{'score': 0.5454626679420471, 'start': 76, 'end': 84, 'answer': ' Ca 30m2'}","{'score': 0.1399022489786148, 'start': 17, 'end': 22, 'answer': ' zwei'}"
792,792,Fenster 1-flügelig,,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Einflügeliges Fenster
Rahmen: Holz
Farbe: innen weiss, aussen graus
Doppelverglast
Linksbandig
Dreh- und Kippbar

Rahmenmass: B 114 cm / H 141,6 cm

Lichtmass: B 99 cm / H 124,5 cm",Glass,,,,,,,,,220.0,,,1970-01-01,220.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Brügg, 2555",,useagain,79671,CH,de,,https://www.useagain.ch/de/fenster-1-fluegelig-79671,,single leaf window,,,,"{'score': 0.6984959244728088, 'start': 30, 'end': 35, 'answer': ' Holz'}","{'score': 0.46809688210487366, 'start': 132, 'end': 154, 'answer': ' B 114 cm / H 141,6 cm'}","{'score': 0.0013624868588522077, 'start': 119, 'end': 132, 'answer': '\r\nRahmenmass:'}"
793,793,Bewegl. Handtuchradiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Wäsche- bzw Handtuch-radiator (Typ Hotelerie -&gt; schwenkbar); 
Verschraubungen fehlen jedoch ; NP 518.--",Metal,4,66,64,,,,,,175.0,,,1970-01-01,175.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,78493,CH,de,20190606_093514_570x570.jpg,https://www.useagain.ch/de/bewegl.-handtuchradiator-78493,D05,radiator,,,,"{'score': 4.123733742744662e-05, 'start': 11, 'end': 29, 'answer': ' Handtuch-radiator'}","{'score': 4.993472884962102e-06, 'start': 50, 'end': 63, 'answer': ' schwenkbar);'}","{'score': 0.0017773477593436837, 'start': 99, 'end': 106, 'answer': ' 518.--'}"
794,794,"Boiler, für Gas und Ölheizgeräte",used & cleaned,"['D05.02', 'D08.01']",Building services,,Gebäudetechnik & Sanitär,Wasseranlagen,Warmwasseraufbereitung,"Vaillant, VIH R 150/5R, Nenninhalt 150l, Masse ø=590mm, H=988mm, Leergewicht= 79kg, war 2 Jahre in Betrieb",Metal,,,99,59,,,,,250.0,,,1970-01-01,250.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,81840,CH,de,img_3800_570x570.jpeg,https://www.useagain.ch/de/boiler-fuer-gas-und-oelheizgeraete-81840,D,boiler,,,,"{'score': 0.5271075963973999, 'start': 9, 'end': 23, 'answer': ' VIH R 150/5R,'}","{'score': 0.595487117767334, 'start': 46, 'end': 64, 'answer': ' ø=590mm, H=988mm,'}","{'score': 0.8492211699485779, 'start': 34, 'end': 40, 'answer': ' 150l,'}"
795,795,"SibirTherm Ölofen, Modell S-10","used, cleaned & tested","['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Wir bieten hier einen voll-revidierten Ölofen der Firma Sibir an: Swiss-made und unverwüstlich! Der Ofen ist nicht neu, aber auf dem neusten Stand seiner Herstellungszeit: 
24 Monate Garantie (ausser bei Verschleissteilen wie Kerze, Antriebsgummi oder Sicherung sowie bei Bedienungsfehler / Wartungsmangel). 
Vollautomatischer Betrieb an einer zentralen Ölversorgung oder mit einem eingebauten Tagestank - oder mit separatem Öltank. Ideal für Wohnräume, Werkstätten und Ferienwohnungen. 
Das Gerät wurde total zerlegt, die Einzelteile entlackt, neu in schwarz lackiert und wie bei der damaligen Herstellung neu aufgebaut. Mit intergriertem Thermostat und leisem Gebläse. Heizleistung max. 10 KW; Ölverbrauch max. 0,95 L / h bei Volllast. 1 Anschluss seitlich für Warmluftrohr 100 mm; Rauchrohranschluss: oben 100 mm; hinten 120 mm. 
Wir können Ihnen Lieferung, Montage &amp; Anschluss anbieten; bei Bedarf auch mit Ölpumpe, Ölzuleitung, Öltank, etc. 

Auch haben wir alle Ersatzteile für alle Sibir-Öfen ab Jahrgang 1984 ab Lager! 
Im Zweifelsfalle rufen Sie einfach an!

Glühkerzen (fälschlicherweise als Zündkerze bezeichnet) werden bei uns nach wie vor repariert: Die alte nicht wegwerfen - Sie ist bares Geld wert.
Lieferfrist für einen Ofen zur Zeit: ca. 7 Tage.
Auch in bordeau-rot oder antrazith lieferbar.
Auch teil-revidierte Öfen in fast allen Ausführungen (auch Einbaumodelle) lieferbar.

Ersatzteile sind ab Lager lieferbar; täglicher Postversand.

Lieferung, Montage &amp; Service in der ganzen Schweiz!

Bei Fragen stehen wir seit 1995 gerne zur Verfügung:

==&gt; Bestellen Sie eine Ersatzteil- &amp; Preisliste per mail, SMS oder Whatsapp.

Service + Technic
6405 Immensee  SZ
www.sibirtherm-service.ch    
079-626 93 77            
info@sibirtherm-service.ch",Metal,48,65,81,,60,black,,26.09.2022,2550.0,,,1970-01-01,2550.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Immensee, 6405",,useagain,80942,CH,de,img_4344%5B1%5D_570x570.jpg,https://www.useagain.ch/de/sibirtherm-oelofen-modell-s-10-80942,D05,oven,,,,"{'score': 0.009988700971007347, 'start': 1275, 'end': 1302, 'answer': ' bordeau-rot oder antrazith'}","{'score': 1.107286152546294e-05, 'start': 808, 'end': 831, 'answer': ' 100 mm; hinten 120 mm.'}","{'score': 2.2323501980281435e-06, 'start': 688, 'end': 695, 'answer': ' 10 KW;'}"
796,796,Elco Ölheizung 2007,used & cleaned,"['D05.01', 'D05.02', 'I05.03']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Wärmeerzeugung,Aziz TEL: 0763953328,Metal,,,,,,,,,2000.0,,,1970-01-01,2000.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Allschwil, 4123",,useagain,78380,CH,de,ad343d6b-0f9f-4450-bda9-6c0206503740_570x570.jpeg,https://www.useagain.ch/de/elco-oelheizung-2007-78380,D05,heating,,,,"{'score': 4.6012355596758425e-05, 'start': 0, 'end': 4, 'answer': 'Aziz'}","{'score': 7.949737482704222e-05, 'start': 0, 'end': 4, 'answer': 'Aziz'}","{'score': 8.090932533377782e-05, 'start': 0, 'end': 20, 'answer': 'Aziz TEL: 0763953328'}"
797,797,Heizwand / Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Strebel
Farbe: Braun
Montage: Vertikal
Anschlüsse: links oben/unten
Entlüftung: oben rechts
Ohne Montagematerial
Mit Gebrauchsspuren",Metal,2,42,140,,,,,02.02.2023,80.0,,,1970-01-01,80.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,78378,CH,de,1_%2823%29_570x570.png,https://www.useagain.ch/de/heizwand-radiator-78378,D05,radiator,,,,"{'score': 6.13865049672313e-05, 'start': 103, 'end': 124, 'answer': '\nOhne Montagematerial'}","{'score': 0.0005017219227738678, 'start': 62, 'end': 79, 'answer': ' links oben/unten'}","{'score': 4.2569150537019596e-05, 'start': 103, 'end': 124, 'answer': '\nOhne Montagematerial'}"
798,798,"Boiler 400 l, Vitocell, Heizung/Solar",used & cleaned,"['D05.02', 'D08.01']",Building services,,Gebäudetechnik & Sanitär,Wasseranlagen,Warmwasseraufbereitung,"Viessmann Vitocell 100-B, CVB, 400 Liter 
400 Liter Boiler mit 2 Wärmetauschern für Solar plus Heizung oder nur Heizung/Fernwärme. Mit Elektroeisatz.
Neupreis 1700 CHF / Listenpreis ca. 2200 CHF
Bisherige Einsatzzeit 6 Jahre (Fernwärme).
Ideal zu Sonnenkollektoren oder zu Heizkessel, bzw. Kombination Solar/Heizkessel
Transportmasse:
65cm/88cm/152cm ohne Wärmedämmung. Gewicht 167 kg",Mixed,92,86,162,86,,,,,350.0,,,1970-01-01,350.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Rheineck, 9424",,useagain,80420,CH,de,scan10010-kopie-%282491x2648%29_570x570.jpg,https://www.useagain.ch/de/boiler-400-l-vitocell-heizung-solar-80420,D,boiler,,,,"{'score': 0.000612022471614182, 'start': 350, 'end': 369, 'answer': ' ohne Wärmedämmung.'}","{'score': 0.6210960745811462, 'start': 334, 'end': 350, 'answer': '\n65cm/88cm/152cm'}","{'score': 0.5362632870674133, 'start': 30, 'end': 40, 'answer': ' 400 Liter'}"
799,799,Kaminaufsatz / Kaminabdeckung,like new,"['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Kaminhaube aus Edelstahl. War montiert, Cheminee war aber nie in Gebrauch. Somit keine Russspuren.
Masse: Flansch 290x300mm und Abdeckung 490x500mm (s. Zeichnung). Höhe 480mm, Regendeckel (Kreis) Durchmesser 400mm.",Metal,,,,,,,,,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Watt, 8105",,useagain,80400,CH,de,20201006_120047_570x570.jpg,https://www.useagain.ch/de/kaminaufsatz-kaminabdeckung-80400,D05,,,,,"{'score': 0.6207221150398254, 'start': 14, 'end': 25, 'answer': ' Edelstahl.'}","{'score': 0.09313670545816422, 'start': 113, 'end': 123, 'answer': ' 290x300mm'}","{'score': 0.0020357498433440924, 'start': 113, 'end': 123, 'answer': ' 290x300mm'}"
800,800,Oelheizung mit Oeltanks und Oel,used & cleaned,"['D05.01', 'D05.02', 'I05.03']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Wärmeerzeugung,Funktionstüchtige Ölheizung inkl. Öltanks und Restöl. Muss ausgebaut und abgeholt werden.,,,,,,,,,,500.0,,,1970-01-01,500.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Langenthal, 4900",,useagain,78892,CH,de,img-20190903-wa0004_570x570.jpg,https://www.useagain.ch/de/oelheizung-mit-oeltanks-und-oel-78892,D05,heating,,,,"{'score': 0.5998881459236145, 'start': 17, 'end': 27, 'answer': ' Ölheizung'}","{'score': 3.704633127199486e-05, 'start': 17, 'end': 53, 'answer': ' Ölheizung inkl. Öltanks und Restöl.'}","{'score': 0.0033288495615124702, 'start': 17, 'end': 53, 'answer': ' Ölheizung inkl. Öltanks und Restöl.'}"
801,801,Heizwand / Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Heizwand
Farbe: Weiss
Montage: Vertikal
Anschlüsse: Unten links und rechts (links 3/4, rechts 1/2 Zoll)
Entlüftung: Oben links
Ohne Thermostat-Regler
Ohne Montagematerial
Mit Gebrauchsspuren",Metal,3,"42,5",99,,,,,02.02.2023,40.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,79035,CH,de,1_%2822%29_570x570.png,https://www.useagain.ch/de/heizwand-radiator-79035,D05,radiator,,,,"{'score': 0.041014254093170166, 'start': 149, 'end': 170, 'answer': '\nOhne Montagematerial'}","{'score': 0.048413027077913284, 'start': 74, 'end': 103, 'answer': ' (links 3/4, rechts 1/2 Zoll)'}","{'score': 0.04402535408735275, 'start': 74, 'end': 86, 'answer': ' (links 3/4,'}"
802,802,Radiator / Doppel Heizwand,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Doppel Heizwand mit Lamellen
Hersteller: Runtal
Typ/Serie: Runtal Jet-X
Modell: VLX-2
Farbe: Weiss
Montage: Horizontal, ohne Befestigungsmaterial
Anschlüsse: unten links und rechts
Entlüftung: oben links",Metal,"12,8",120,"29,5",,,,,02.02.2023,170.0,,,1970-01-01,170.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,79465,CH,de,1_%2818%29_570x570.png,https://www.useagain.ch/de/radiator-doppel-heizwand-79465,D05,radiator,,,,"{'score': 0.008546796627342701, 'start': 92, 'end': 98, 'answer': ' Weiss'}","{'score': 7.00702439644374e-05, 'start': 107, 'end': 145, 'answer': ' Horizontal, ohne Befestigungsmaterial'}","{'score': 2.1403227947303094e-05, 'start': 0, 'end': 28, 'answer': 'Doppel Heizwand mit Lamellen'}"
803,803,Allesbrenner/Holzofen,used & cleaned,"['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Farbe: gün
Garantie: ohne
Material: Schamott, Gusseisen, Kacheln
Masse: H: 97 cm B: 38 cm T: 41 cm
Montage: nur durch Fachmann
Zustand: occasion/gebraucht

Artikelnr: 101853",Mixed,41,38,97,,,green,,29.07.2022,199.0,,,1970-01-01,199.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Münchenstein, 4142",,useagain,90267,CH,de,101853_570x570.jpg,https://www.useagain.ch/de/allesbrenner-holzofen-90267,D05,wood stove,,,,"{'score': 0.07795660942792892, 'start': 35, 'end': 56, 'answer': ' Schamott, Gusseisen,'}","{'score': 0.7001191973686218, 'start': 71, 'end': 98, 'answer': ' H: 97 cm B: 38 cm T: 41 cm'}","{'score': 0.00013248418690636754, 'start': 64, 'end': 98, 'answer': '\nMasse: H: 97 cm B: 38 cm T: 41 cm'}"
804,804,"Küchenhexe, Holzofen",used & cleaned,"['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Farbe: weiss
Garantie: ohne
Material: Schamott,Gusseisen, emaliert
Masse: H: 80 cm B: 34 cm T: 65 cm
Montage: nur durch Fachmann
Zustand: occasion/gebraucht / ein Ofen mit Mängel

Artikelnr: 111750",Mixed,65,34,80,,,white,,29.07.2022,190.0,,,1970-01-01,190.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Münchenstein, 4142",,useagain,90265,CH,de,11750_2_570x570.jpg,https://www.useagain.ch/de/kuechenhexe-holzofen-90265,D05,wood stove,,,,"{'score': 0.38833704590797424, 'start': 37, 'end': 57, 'answer': ' Schamott,Gusseisen,'}","{'score': 0.8205360770225525, 'start': 73, 'end': 100, 'answer': ' H: 80 cm B: 34 cm T: 65 cm'}","{'score': 0.0009275827906094491, 'start': 73, 'end': 100, 'answer': ' H: 80 cm B: 34 cm T: 65 cm'}"
805,805,Specksteinofen Lotus Maestro,used & cleaned,"['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Schöner runder Specksteinofen des Qualitätsherstellers aus Dänemark Lotus Typ Maestro 6kw in der Höhe 173cm, Breit 56cm Tief 56cm, 566 kg Gewicht zzgl. weitere Speichersteine. Bodenplatte Edelstahl. Rauchrohr nach oben in schwarz mit Deckenrosette.",Stone,,,,,,,,,5500.0,,,1970-01-01,5500.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Wabern, 3084",,useagain,82740,CH,de,e09d24bf-e869-41b3-9375-02dcf2fcf8d8_570x570.jpeg,https://www.useagain.ch/de/specksteinofen-lotus-maestro-82740,D05,oven,,,,"{'score': 0.586639404296875, 'start': 14, 'end': 29, 'answer': ' Specksteinofen'}","{'score': 0.2048148512840271, 'start': 96, 'end': 130, 'answer': ' Höhe 173cm, Breit 56cm Tief 56cm,'}","{'score': 0.007771754637360573, 'start': 130, 'end': 137, 'answer': ' 566 kg'}"
806,806,antiker Ofenbank und (Brot-)Backofen,used & cleaned,"['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Die Ofenbank stammt ca. aus dem Jahr 1860.
Er hat die Masse 148cm x 142cm x 98,5cm.
Die Sitzpatte der Ofenbank ist gesprungen.
Das Türchen bei der Sitzbank wird noch ausgebaut.

Der (Brot-)Backofen stammt ca. aus dem Jahr 1820.
Er hat die Masse 157cm x 105cm x 150cm.

Der gesamte Ofen wird unsererseits fachmännisch ausgebaut.(2500.-CHF)
Er muss danach vom Käufer vor Ort abgeholt werden.",Ceramic,150,24,157,,,,,,2500.0,,,1970-01-01,2500.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Allschwil, 4123",,useagain,82252,CH,de,img_2438_570x570.jpg,https://www.useagain.ch/de/antiker-ofenbank-und-brot-backofen-82252,D05,bench,,,,"{'score': 3.845817175829325e-08, 'start': 0, 'end': 12, 'answer': 'Die Ofenbank'}","{'score': 0.5754205584526062, 'start': 59, 'end': 83, 'answer': ' 148cm x 142cm x 98,5cm.'}","{'score': 0.00047726251068525016, 'start': 59, 'end': 83, 'answer': ' 148cm x 142cm x 98,5cm.'}"
807,807,Intakte Heizanlage,used & cleaned,"['D05.01', 'D05.02', 'I05.03']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Wärmeerzeugung,"Intakte Heizanlage, 2,6t Heizöl und 8 Heizkörper zu verkaufen",Metal,,,,,,,,,4800.0,,,1970-01-01,4800.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Wettingen, 5430",,useagain,78006,CH,de,3f3d40fe-20ed-4177-ad37-f4738755cd44_570x570.jpeg,https://www.useagain.ch/de/intakte-heizanlage-78006,D05,heating,,,,"{'score': 0.44071054458618164, 'start': 19, 'end': 31, 'answer': ' 2,6t Heizöl'}","{'score': 0.003043101169168949, 'start': 0, 'end': 48, 'answer': 'Intakte Heizanlage, 2,6t Heizöl und 8 Heizkörper'}","{'score': 0.15141795575618744, 'start': 19, 'end': 31, 'answer': ' 2,6t Heizöl'}"
808,808,"Heizwand qur mit Lamellen, neu",like new,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"neue, OVP Heizwand  mit Anschlüssen unten  oder links oder rechts, weiss",Metal,6,100,31,,,,,,175.0,,,1970-01-01,175.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,79875,CH,de,20200611_151255_570x570.jpg,https://www.useagain.ch/de/heizwand-qur-mit-lamellen-neu-79875,D05,heating,,,,"{'score': 0.40584510564804077, 'start': 66, 'end': 72, 'answer': ' weiss'}","{'score': 0.002100145909935236, 'start': 9, 'end': 66, 'answer': ' Heizwand  mit Anschlüssen unten  oder links oder rechts,'}","{'score': 0.0009789668256416917, 'start': 0, 'end': 18, 'answer': 'neue, OVP Heizwand'}"
809,809,SALE -50% Fenster EgoKiefer 2-flügelig,,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"-Rahmen: Kunststoff und Fenstertüre: Holz
-Farbe: weiss
-Doppelverglasung
-Masse: B 135cm x H 125cm x T 6cm",Plastic,,,,,,,,09.08.2022,220.0,,,1970-01-01,220.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zürich, 8050",,useagain,81485,CH,de,,https://www.useagain.ch/de/sale-50-fenster-egokiefer-2-fluegelig-81485,,double leaf window,,,,"{'score': 0.036999184638261795, 'start': 8, 'end': 19, 'answer': ' Kunststoff'}","{'score': 0.7820586562156677, 'start': 84, 'end': 110, 'answer': ' B 135cm x H 125cm x T 6cm'}","{'score': 7.107059900590684e-07, 'start': 86, 'end': 110, 'answer': ' 135cm x H 125cm x T 6cm'}"
810,810,Runtal Heizkörper,like new,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Arteplano Messing geätzt/Altgold
Masse: Höhe 1808mm Breite 601mm
Neu, wurde nie montiert, unbeschädigt",Metal,,,,,,,,,3800.0,,,1970-01-01,3800.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Luzern, 6004",,useagain,79772,CH,de,377068ab-cfea-46d5-87c3-a59808ecf646_570x570.jpeg,https://www.useagain.ch/de/runtal-heizkoerper-79772,D05,radiator,,,,"{'score': 0.5683274269104004, 'start': 9, 'end': 32, 'answer': ' Messing geätzt/Altgold'}","{'score': 0.4392535388469696, 'start': 39, 'end': 64, 'answer': ' Höhe 1808mm Breite 601mm'}","{'score': 0.007495746482163668, 'start': 44, 'end': 64, 'answer': ' 1808mm Breite 601mm'}"
